iteration,taxid,set,LatestSppName
51,1972572,train,Cocal vesiculovirus
51,59509,train,Lumpy skin disease virus
51,3052633,test,Wutai mosquito phasivirus
51,11041,train,Rubella virus
51,64300,test,Modoc virus
51,688436,train,Quaranfil quaranjavirus
51,3052482,train,Kenkeme orthohantavirus
51,3052484,train,Luxi orthohantavirus
51,1972595,train,Kimberley ephemerovirus
51,186805,test,Goatpox virus
51,1978544,train,Oita ledantevirus
51,10276,test,Swinepox virus
51,10317,test,Cercopithecine alphaherpesvirus 2
51,10564,test,Deltapapillomavirus 2
51,3052211,train,Gouleako goukovirus
51,33724,train,Nilaparvata lugens reovirus
51,1335626,train,Middle East respiratory syndrome-related coronavirus
51,3052614,train,Pegivirus K
51,2170030,train,Newbury 1 virus
51,694005,train,Murine coronavirus
51,3052299,train,Brazilian mammarenavirus
51,2040663,train,Enterovirus I
51,1972621,train,Mosqueiro hapavirus
51,1678145,train,Orthohepevirus C
51,3052241,train,Herbert herbevirus
51,3052225,train,Nipah henipavirus
51,694014,train,Avian coronavirus
51,1986959,test,Aichivirus F
51,691956,train,Avihepatovirus A
51,3052618,train,Pestivirus I
51,1980916,train,Piscine novirhabdovirus
51,3052344,train,Cetacean morbillivirus
51,3052595,train,Tuhoko pararubulavirus 2
51,35252,train,Alcelaphine gammaherpesvirus 1
51,341721,train,Aedes pseudoscutellaris reovirus
51,3052763,train,Rice stripe tenuivirus
51,1239566,train,Mamastrovirus 2
51,488317,train,Eggplant mottled dwarf nucleorhabdovirus
51,10345,train,Suid alphaherpesvirus 1
51,3052343,train,Small ruminant morbillivirus
51,114424,train,Ovine mastadenovirus A
51,329862,test,Equine torovirus
51,3052327,train,Solwezi mammarenavirus
51,35244,train,Bovine alphaherpesvirus 5
51,3052325,train,Mobala mammarenavirus
51,1980915,train,Hirame novirhabdovirus
51,2560316,train,Avian metaavulavirus 6
51,33756,train,European brown hare syndrome virus
51,47929,train,Macacine betaherpesvirus 3
51,1239574,test,Mamastrovirus 10
51,2031166,train,Parechovirus D
51,1511776,train,Gallivirus A
51,1972577,train,Indiana vesiculovirus
51,33706,train,Caviid betaherpesvirus 2
51,1987019,train,Ekpoma 2 tibrovirus
51,219584,train,Pike fry sprivivirus
51,3052205,test,Reptilian ferlavirus
51,1986960,train,Ampivirus A
51,3052475,train,Dabieshan orthohantavirus
51,11864,train,Avian leukosis virus
51,205896,test,Cypovirus 2
51,40050,train,African horse sickness virus
51,1985706,train,Strawberry crinkle cytorhabdovirus
51,1972593,test,Bovine fever ephemerovirus
51,246280,train,Liao ning virus
51,1972623,train,Ngaingan hapavirus
51,3052789,train,Thottopalayam thottimvirus
51,40054,train,Epizootic hemorrhagic disease virus
51,390157,test,Senecavirus A
51,237020,test,Porcine torovirus
51,1972613,train,Gray Lodge hapavirus
51,152177,train,Orchid fleck dichorhavirus
51,3052731,train,Murine respirovirus
51,205910,train,Cypovirus 15
51,1298633,train,Aichivirus C
51,55744,train,Equid alphaherpesvirus 9
51,1548720,train,Passeriform 1 orthobornavirus
51,3052472,train,Bruges orthohantavirus
51,40056,train,Eubenangee virus
51,1985699,train,Barley yellow striate mosaic cytorhabdovirus
51,1978533,train,Nkolbisson ledantevirus
51,1511805,train,Rosavirus A
51,1985704,train,Northern cereal mosaic cytorhabdovirus
51,1965074,train,Fathead minnow nidovirus 1
51,1159908,train,Wigeon coronavirus HKU20
51,1987126,train,Hepatovirus E
51,3052610,train,Pegivirus A
51,2560321,train,Avian orthoavulavirus 13
51,340907,test,Papiine alphaherpesvirus 2
51,3052448,train,Tete orthobunyavirus
51,2560326,train,Avian orthoavulavirus 9
51,1803957,train,Parechovirus B
51,47000,train,Equine rhinitis A virus
51,1972569,train,Perinet vesiculovirus
51,3052496,train,Sangassou orthohantavirus
51,1978545,train,Fikirini ledantevirus
51,195059,train,Datura yellow vein nucleorhabdovirus
51,1972622,test,Mossuril hapavirus
51,35243,train,Ateline alphaherpesvirus 1
51,2749935,train,Taro vein chlorosis nucleorhabdovirus
51,10334,train,Felid alphaherpesvirus 1
51,1972683,train,Arboretum almendravirus
51,3052300,train,Cali mammarenavirus
51,3052559,test,Mapuera orthorubulavirus
51,204269,train,Great Island virus
51,40065,train,Chenuda virus
51,1511084,test,Influenza D virus
51,194965,test,Aichivirus B
51,693999,train,Scotophilus bat coronavirus 512
51,10320,test,Bovine alphaherpesvirus 1
51,3052224,train,Mojiang henipavirus
51,1978542,train,Mount Elgon bat ledantevirus
51,1986958,train,Aichivirus E
51,207343,train,Bovine foamy virus
51,99000,train,Tanapox virus
51,1972597,train,Yata ephemerovirus
51,1972571,train,Carajas vesiculovirus
51,1972637,train,Colocasia bobone disease-associated cytorhabdovirus
51,137443,train,Macropodid alphaherpesvirus 1
51,311229,train,Mycoreovirus 3
51,1978540,test,Le Dantec ledantevirus
51,2560340,test,Bat mumps orthorubulavirus
51,10273,train,Myxoma virus
51,1978535,train,Fukuoka ledantevirus
51,195060,train,Potato yellow dwarf nucleorhabdovirus
51,10372,train,Human betaherpesvirus 7
51,1987129,train,Hepatovirus H
51,3052627,train,Badu phasivirus
51,1978543,test,Kumasi ledantevirus
51,3052625,train,Pestivirus C
51,104581,test,St Croix River virus
51,2499620,train,Alphaarterivirus equid
51,130309,train,Human mastadenovirus F
51,39637,train,Equid alphaherpesvirus 8
51,3052223,test,Hendra henipavirus
51,1884453,train,Reptile sunshinevirus 1
51,2499677,test,Kappaarterivirus wobum
51,118140,train,Teschovirus A
51,10990,train,Rice black streaked dwarf virus
51,79891,train,Cervid alphaherpesvirus 1
51,3052599,train,Menangle pararubulavirus
51,56094,test,Aquareovirus A
51,1985696,train,Sena Madureira sripuvirus
51,3052609,train,Pegivirus J
51,1978539,train,Yongjia ledantevirus
51,3052602,train,Tioman pararubulavirus
51,381543,train,Salmon aquaparamyxovirus
51,10986,train,Rice gall dwarf virus
51,12110,test,Foot-and-mouth disease virus
51,696863,train,Carp sprivivirus
51,28876,train,Rotavirus B
51,1972618,train,Landjia hapavirus
51,10325,train,Macacine alphaherpesvirus 1
51,3052307,train,Guanarito mammarenavirus
51,10385,train,Bovine gammaherpesvirus 4
51,3052221,train,Cedar henipavirus
51,55987,test,Salmon isavirus
51,11307,test,Sonchus yellow net nucleorhabdovirus
51,2502000,train,Thetaarterivirus mikelba 1
51,56144,train,Deltapapillomavirus 3
51,1978546,train,Kolente ledantevirus
51,369960,train,Porcine type-C oncovirus
51,1330068,train,Cadicivirus A
51,337052,train,Deltapapillomavirus 4
51,3052606,train,Pegivirus H
51,205899,train,Cypovirus 5
51,3052767,test,Maize stripe tenuivirus
51,2499930,train,Betaarterivirus chinrav 1
51,57747,train,Aquareovirus B
51,1297661,train,Munia coronavirus HKU13
51,3052620,test,Pestivirus H
51,1972596,test,Koolpinyah ephemerovirus
51,3052243,test,Tai herbevirus
51,3052269,train,Jonchet jonvirus
51,10989,train,Maize rough dwarf virus
51,1914576,train,Limnipivirus C
51,2560309,train,Avian metaavulavirus 10
51,2560320,train,Avian orthoavulavirus 12
51,574549,train,Bulbul coronavirus HKU11
51,28875,train,Rotavirus A
51,205908,train,Cypovirus 14
51,2499621,test,Lambdaarterivirus afriporav
51,46839,test,Colorado tick fever virus
51,3052229,train,Hepacivirus J
51,77763,train,Banna virus
51,181667,train,Lambdapapillomavirus 1
51,1985697,train,Sripur sripuvirus
51,1884878,train,Psittaciform 2 orthobornavirus
51,3052622,train,Pestivirus D
51,202910,test,Bubaline alphaherpesvirus 1
51,38170,train,Avian orthoreovirus
51,77698,train,Fiji disease virus
51,2560293,train,Anativirus A
51,133704,train,Porcine circovirus 1
51,1987124,train,Hepatovirus C
51,129953,train,Bovine mastadenovirus A
51,1985693,train,Almpiwar sripuvirus
51,1965089,train,Coronavirus HKU15
51,12092,train,Hepatovirus A
51,1913643,train,Bat coronavirus CDPHE15
51,1985695,test,Niakha sripuvirus
51,1678143,train,Orthohepevirus A
51,3052236,train,Hepacivirus B
51,694000,train,Miniopterus bat coronavirus 1
51,74501,train,Bovine torovirus
51,1978541,test,Wuhan ledantevirus
51,1897731,train,Aichivirus D
51,1985982,train,Avisivirus B
51,1972586,train,Coastal Plains tibrovirus
51,40059,train,Palyam virus
51,394239,train,Koala retrovirus
51,11234,train,Measles morbillivirus
51,40062,train,Warrego virus
51,1755588,train,Sicinivirus A
51,3052765,train,Iranian wheat stripe tenuivirus
51,75888,test,Baboon orthoreovirus
51,11978,train,Feline calicivirus
51,1985694,train,Chaco sripuvirus
51,185954,test,Mal de Rio Cuarto virus
51,3052227,test,Hepacivirus D
51,145856,train,Human picobirnavirus
51,2170004,train,Megrivirus A
51,1972615,train,Joinjakaka hapavirus
51,1231903,train,Eilat virus
51,2003391,train,Harkavirus A
51,11786,train,Murine leukemia virus
51,694001,train,Miniopterus bat coronavirus HKU8
51,1972587,train,Kotonkan ephemerovirus
51,1821750,train,Cardiovirus B
51,1972589,train,Adelaide River ephemerovirus
51,12064,train,Enterovirus E
51,1914575,train,Limnipivirus B
51,2501965,train,Epsilonarterivirus safriver
51,1985702,test,Lettuce necrotic yellows cytorhabdovirus
51,311228,train,Mycoreovirus 1
51,1972567,train,Yug Bogdanovac vesiculovirus
51,1972686,train,Puerto Almendras almendravirus
51,40061,train,Wallal virus
51,3052611,train,Pegivirus B
51,1985703,train,Lettuce yellow mottle cytorhabdovirus
51,10353,train,Saimiriine alphaherpesvirus 1
51,1972592,train,Obodhiang ephemerovirus
51,2501948,train,Iotaarterivirus kibreg 1
51,3052228,train,Hepacivirus A
51,3052762,train,Rice grassy stunt tenuivirus
51,2083444,train,Aquareovirus E
51,1987013,train,Sweetwater Branch tibrovirus
51,348823,train,Maize Iranian mosaic nucleorhabdovirus
51,1659771,train,Sakobuvirus A
51,185782,train,Aquareovirus C
51,2499685,train,Betaarterivirus suid 2
51,1157337,train,Piscine orthoreovirus
51,2499680,train,Betaarterivirus suid 1
51,10565,train,Deltapapillomavirus 1
51,10995,train,Infectious bursal disease virus
51,11636,test,Reticuloendotheliosis virus
51,2499678,train,Gammaarterivirus lacdeh
51,1170234,train,Feline morbillivirus
51,3052607,train,Pegivirus D
51,1972617,test,La Joya hapavirus
51,1972594,train,Berrimah ephemerovirus
51,519497,train,Southern rice black-streaked dwarf virus
51,118027,train,Nelson Bay orthoreovirus
51,205895,train,Cypovirus 1
51,33708,train,Murid gammaherpesvirus 4
51,3052238,train,Hepacivirus I
51,1511781,train,Oscivirus A
51,1511783,train,Pasivirus A
51,312185,train,Erbovirus A
51,1755590,train,Kunsagivirus A
51,2560313,train,Avian metaavulavirus 2
51,3052226,train,Hepacivirus N
51,1972612,train,Flanders hapavirus
51,3052193,train,Rodent erythroparvovirus 1
51,28295,test,Porcine epidemic diarrhea virus
51,1239438,train,Avastrovirus 2
51,3052234,train,Hepacivirus M
51,1972624,train,Ord River hapavirus
51,2501969,train,Etaarterivirus ugarco 1
51,1972614,train,Hart Park hapavirus
51,3052619,test,Pestivirus A
51,279896,train,Maize mosaic nucleorhabdovirus
51,1094373,train,Drosophila melanogaster sigmavirus
51,2499622,train,Deltaarterivirus hemfev
51,1330066,train,Aquamavirus A
51,1658615,train,Deltaarterivirus pejah
51,2501999,train,Thetaarterivirus kafuba
51,2499932,test,Zetaarterivirus ugarco 1
51,2501964,train,Epsilonarterivirus hemcep
51,1972639,train,Alfalfa dwarf cytorhabdovirus
51,2501947,train,Iotaarterivirus debrazmo
51,1972619,train,Manitoba hapavirus
51,1972584,train,Tibrogargan tibrovirus
51,1972626,train,Wongabel hapavirus
51,1972625,train,Parry Creek hapavirus
51,3052604,test,Pegivirus E
51,1330524,train,Salivirus A
52,337042,train,Alphapapillomavirus 7
52,337049,train,Alphapapillomavirus 11
52,333766,train,Alphapapillomavirus 13
52,64288,train,Royal Farm virus
52,337041,train,Alphapapillomavirus 9
52,147712,train,Rhinovirus B
52,337050,train,Alphapapillomavirus 6
52,333754,train,Alphapapillomavirus 10
52,337044,train,Alphapapillomavirus 5
52,334207,train,Betapapillomavirus 3
52,333924,train,Betapapillomavirus 2
52,37124,train,Chikungunya virus
52,249583,train,Irkut lyssavirus
52,333757,train,Alphapapillomavirus 8
52,64291,train,Israel turkey meningoencephalomyelitis virus
52,59302,train,Ndumu virus
52,1072176,train,Bokeloh bat lyssavirus
52,90961,train,Australian bat lyssavirus
52,237716,train,Khujand lyssavirus
52,44025,train,Koutango virus
52,11292,train,Rabies lyssavirus
52,334204,train,Mupapillomavirus 2
52,64297,test,Uganda S virus
52,337051,test,Betapapillomavirus 1
52,931244,train,Alphapapillomavirus 14
52,59301,test,Mayaro virus
52,38766,train,Lagos bat lyssavirus
52,12538,train,Mokola lyssavirus
52,64319,train,Yaounde virus
52,186541,train,Tai Forest ebolavirus
52,44158,train,Aura virus
52,59563,train,Ilheus virus
52,334208,train,Betapapillomavirus 4
52,11084,train,Tick-borne encephalitis virus
52,211977,train,Aravan lyssavirus
52,334209,train,Betapapillomavirus 5
52,3052426,train,Nyando orthobunyavirus
52,48544,train,Fort Morgan virus
52,64320,test,Zika virus
52,11072,train,Japanese encephalitis virus
52,337043,train,Alphapapillomavirus 4
52,3052637,train,Bujaru phlebovirus
52,57483,test,European bat 2 lyssavirus
52,333926,train,Gammapapillomavirus 1
52,337039,train,Alphapapillomavirus 2
52,130310,train,Human mastadenovirus D
52,337048,train,Alphapapillomavirus 1
52,40004,train,Tyuleniy virus
52,64283,test,Entebbe bat virus
52,59300,train,Getah virus
52,333767,train,Alphapapillomavirus 3
52,12542,train,Omsk hemorrhagic fever virus
52,2083199,train,Mosso das Pedras virus
52,11080,train,Saint Louis encephalitis virus
52,3052386,test,Capim orthobunyavirus
52,64303,train,Aroa virus
52,11036,train,Venezuelan equine encephalitis virus
52,11029,train,Ross River virus
52,11079,train,Murray Valley encephalitis virus
52,186540,train,Sudan ebolavirus
52,565995,train,Bundibugyo ebolavirus
52,44026,train,Sepik virus
52,333930,train,Gammapapillomavirus 4
52,2169701,test,Onyong-nyong virus
52,3052441,train,Simbu orthobunyavirus
52,59305,train,Bebaru virus
52,129954,train,Equine mastadenovirus A
52,11246,train,Bovine orthopneumovirus
52,60876,train,Pixuna virus
52,186538,train,Zaire ebolavirus
52,64293,train,Tembusu virus
52,1330521,train,Enterovirus J
52,3052440,train,Shuni orthobunyavirus
52,11023,train,Middelburg virus
52,130308,train,Human mastadenovirus E
52,57482,train,European bat 1 lyssavirus
52,64280,train,Apoi virus
52,1159195,train,Southern elephant seal virus
52,38767,train,Duvenhage lyssavirus
52,3052304,test,Cupixi mammarenavirus
52,11033,train,Semliki Forest virus
52,64307,train,Gadgets Gully virus
52,11024,train,Highlands J virus
52,138950,train,Enterovirus C
52,332097,test,Rio Negro virus
52,11086,train,Louping ill virus
52,1239570,train,Mamastrovirus 6
52,463676,train,Rhinovirus C
52,2083198,test,Everglades virus
52,3052148,train,Lloviu cuevavirus
52,194440,train,Primate T-lymphotropic virus 1
52,3051976,train,Tellina virus
52,333929,test,Gammapapillomavirus 3
52,64309,train,Jugra virus
52,33743,train,Kyasanur Forest disease virus
52,1440170,train,Madariaga virus
52,11263,train,Murine orthopneumovirus
52,186539,train,Reston ebolavirus
52,129951,train,Human mastadenovirus C
52,11676,test,Human immunodeficiency virus 1
52,11983,train,Norwalk virus
52,334203,train,Mupapillomavirus 1
52,11083,test,Powassan virus
52,64290,train,Bagaza virus
52,1972565,test,Morreton vesiculovirus
52,11085,train,Langat virus
52,64305,test,Cacipacore virus
52,1933185,train,Frijoles phlebovirus
52,11082,train,West Nile virus
52,3052456,train,Wyeomyia orthobunyavirus
52,3052317,train,Machupo mammarenavirus
52,45455,train,Macacine gammaherpesvirus 4
52,3052389,train,Catu orthobunyavirus
52,3052320,train,Mopeia mammarenavirus
52,1933263,train,Bimiti orthobunyavirus
52,3052387,train,Caraparu orthobunyavirus
52,64311,train,Kedougou virus
52,3052679,train,Salehabad phlebovirus
52,35246,train,Cercopithecine alphaherpesvirus 9
52,60879,train,Cabassou virus
52,122291,train,Kappapapillomavirus 1
52,2003652,train,Cosavirus F
52,60877,train,Tonate virus
52,11320,train,Influenza A virus
52,11660,train,Caprine arthritis encephalitis virus
52,1678147,train,Piscihepevirus A
52,64294,train,Yokose virus
52,11002,train,Infectious pancreatic necrosis virus
52,10298,train,Human alphaherpesvirus 1
52,3052384,train,Bwamba orthobunyavirus
52,1972573,train,Isfahan vesiculovirus
52,249584,test,West Caucasian bat lyssavirus
52,3052429,train,Oropouche orthobunyavirus
52,84589,train,Salmon pancreas disease virus
52,1891762,train,Human polyomavirus 1
52,1239565,train,Mamastrovirus 1
52,164416,train,Wesselsbron virus
52,1330491,train,Cosavirus A
52,64310,train,Kadam virus
52,11520,train,Influenza B virus
52,3052045,test,Ungulate bocaparvovirus 1
52,3052608,train,Pegivirus C
52,37296,train,Human gammaherpesvirus 8
52,11250,train,Human orthopneumovirus
52,333928,train,Gammapapillomavirus 2
52,3052561,train,Simian orthorubulavirus
52,3052640,train,Candiru phlebovirus
52,3052308,train,Ippy mammarenavirus
52,183405,train,Rotavirus F
52,310907,train,Enterovirus H
52,2748958,test,Huaiyangshan banyangvirus
52,70796,train,Tremovirus A
52,333931,train,Gammapapillomavirus 5
52,1933178,train,Akabane orthobunyavirus
52,11709,test,Human immunodeficiency virus 2
52,1933189,train,Sandfly fever Naples phlebovirus
52,64296,test,Edge Hill virus
52,746543,train,Shimoni bat lyssavirus
52,2169991,train,Argentinian mammarenavirus
52,138949,train,Enterovirus B
52,3051624,train,Carnivore amdoparvovirus 1
52,138951,test,Enterovirus D
52,1972588,train,Klamath tupavirus
52,3052684,train,Punta Toro phlebovirus
52,1239567,train,Mamastrovirus 3
52,686984,train,Sapelovirus A
52,39720,train,Walleye dermal sarcoma virus
52,3052396,train,Guama orthobunyavirus
52,183407,train,Rotavirus G
52,1972575,train,Piry vesiculovirus
52,3052613,train,Pegivirus I
52,28871,train,Taterapox virus
52,1933180,train,Anopheles A orthobunyavirus
52,3052390,train,California encephalitis orthobunyavirus
52,10359,train,Human betaherpesvirus 5
52,11034,train,Sindbis virus
52,1972579,train,Alagoas vesiculovirus
52,129875,train,Human mastadenovirus A
52,3052493,train,Puumala orthohantavirus
52,2025079,test,Torchivirus A
52,1891754,train,Bos taurus polyomavirus 1
52,3052374,train,Bertioga orthobunyavirus
52,1167696,test,Ikoma lyssavirus
