iteration,taxid,set,latestsppname,LatestSppName
54,3052298,train,Bear Canyon mammarenavirus,Bear Canyon mammarenavirus
54,59305,train,Bebaru virus,Bebaru virus
54,694015,train,Beluga whale coronavirus SW1,Beluga whale coronavirus SW1
54,1972594,train,Berrimah ephemerovirus,Berrimah ephemerovirus
54,2499930,train,Betaarterivirus chinrav 1,Betaarterivirus chinrav 1
54,2499680,train,Betaarterivirus suid 1,Betaarterivirus suid 1
54,2499685,train,Betaarterivirus suid 2,Betaarterivirus suid 2
54,694003,train,Betacoronavirus 1,Betacoronavirus 1
54,337051,train,Betapapillomavirus 1,Betapapillomavirus 1
54,333924,train,Betapapillomavirus 2,Betapapillomavirus 2
54,334207,train,Betapapillomavirus 3,Betapapillomavirus 3
54,334208,train,Betapapillomavirus 4,Betapapillomavirus 4
54,334209,train,Betapapillomavirus 5,Betapapillomavirus 5
54,1933263,train,Bimiti orthobunyavirus,Bimiti orthobunyavirus
54,40051,train,Bluetongue virus,Bluetongue virus
54,1072176,train,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus
54,1891754,train,Bos taurus polyomavirus 1,Bos taurus polyomavirus 1
54,64295,train,Bouboui virus,Bouboui virus
54,10320,train,Bovine alphaherpesvirus 1,Bovine alphaherpesvirus 1
54,35244,train,Bovine alphaherpesvirus 5,Bovine alphaherpesvirus 5
54,130499,train,Bovine atadenovirus D,Bovine atadenovirus D
54,1972593,train,Bovine fever ephemerovirus,Bovine fever ephemerovirus
54,207343,train,Bovine foamy virus,Bovine foamy virus
54,10385,train,Bovine gammaherpesvirus 4,Bovine gammaherpesvirus 4
54,11657,train,Bovine immunodeficiency virus,Bovine immunodeficiency virus
54,129953,train,Bovine mastadenovirus A,Bovine mastadenovirus A
54,129950,train,Bovine mastadenovirus B,Bovine mastadenovirus B
54,1986112,train,Bovine nidovirus 1,Bovine nidovirus 1
54,11246,train,Bovine orthopneumovirus,Bovine orthopneumovirus
54,129727,train,Bovine papular stomatitis virus,Bovine papular stomatitis virus
54,3052729,train,Bovine respirovirus 3,Bovine respirovirus 3
54,1155188,train,Bovine rhinitis A virus,Bovine rhinitis A virus
54,693066,train,Bovine rhinitis B virus,Bovine rhinitis B virus
54,3052471,train,Bowe orthohantavirus,Bowe orthohantavirus
54,3052299,train,Brazilian mammarenavirus,Brazilian mammarenavirus
54,202910,train,Bubaline alphaherpesvirus 1,Bubaline alphaherpesvirus 1
54,3052637,train,Bujaru phlebovirus,Bujaru phlebovirus
54,574549,train,Bulbul coronavirus HKU11,Bulbul coronavirus HKU11
54,565995,train,Bundibugyo ebolavirus,Bundibugyo ebolavirus
54,3052381,train,Bunyamwera orthobunyavirus,Bunyamwera orthobunyavirus
54,60879,train,Cabassou virus,Cabassou virus
54,64305,train,Cacipacore virus,Cacipacore virus
54,1330068,train,Cadicivirus A,Cadicivirus A
54,3052300,train,Cali mammarenavirus,Cali mammarenavirus
54,3052390,train,California encephalitis orthobunyavirus,California encephalitis orthobunyavirus
54,3052724,train,California reptarenavirus,California reptarenavirus
54,106331,train,Callitrichine gammaherpesvirus 3,Callitrichine gammaherpesvirus 3
54,28873,train,Camelpox virus,Camelpox virus
54,10537,train,Canine mastadenovirus A,Canine mastadenovirus A
54,3052342,train,Canine morbillivirus,Canine morbillivirus
54,3052476,train,Cano Delgadito orthohantavirus,Cano Delgadito orthohantavirus
54,3052473,train,Cao Bang orthohantavirus,Cao Bang orthohantavirus
54,3052386,train,Capim orthobunyavirus,Capim orthobunyavirus
54,11660,train,Caprine arthritis encephalitis virus,Caprine arthritis encephalitis virus
54,1972571,train,Carajas vesiculovirus,Carajas vesiculovirus
54,3052387,train,Caraparu orthobunyavirus,Caraparu orthobunyavirus
54,1821749,train,Cardiovirus A,Cardiovirus A
54,1821750,train,Cardiovirus B,Cardiovirus B
54,3051624,train,Carnivore amdoparvovirus 1,Carnivore amdoparvovirus 1
54,3052026,train,Carnivore bocaparvovirus 1,Carnivore bocaparvovirus 1
54,33706,train,Caviid betaherpesvirus 2,Caviid betaherpesvirus 2
54,3052221,train,Cedar henipavirus,Cedar henipavirus
54,10317,train,Cercopithecine alphaherpesvirus 2,Cercopithecine alphaherpesvirus 2
54,35246,train,Cercopithecine alphaherpesvirus 9,Cercopithecine alphaherpesvirus 9
54,50292,train,Cercopithecine betaherpesvirus 5,Cercopithecine betaherpesvirus 5
54,79891,train,Cervid alphaherpesvirus 1,Cervid alphaherpesvirus 1
54,365327,train,Cervid alphaherpesvirus 2,Cervid alphaherpesvirus 2
54,3052344,train,Cetacean morbillivirus,Cetacean morbillivirus
54,1985694,train,Chaco sripuvirus,Chaco sripuvirus
54,1972576,train,Chandipura vesiculovirus,Chandipura vesiculovirus
54,3052302,train,Chapare mammarenavirus,Chapare mammarenavirus
54,40065,train,Chenuda virus,Chenuda virus
54,37124,train,Chikungunya virus,Chikungunya virus
54,3052588,train,Chilibre phlebovirus,Chilibre phlebovirus
54,1986113,train,Chinook salmon nidovirus 1,Chinook salmon nidovirus 1
54,1679172,train,Chobar Gorge virus,Chobar Gorge virus
54,3052474,train,Choclo orthohantavirus,Choclo orthohantavirus
54,1972586,train,Coastal Plains tibrovirus,Coastal Plains tibrovirus
54,1972572,train,Cocal vesiculovirus,Cocal vesiculovirus
54,745716,train,Coffee ringspot dichorhavirus,Coffee ringspot dichorhavirus
54,1972637,train,Colocasia bobone disease-associated cytorhabdovirus,Colocasia bobone disease-associated cytorhabdovirus
54,1159902,train,Common moorhen coronavirus HKU21,Common moorhen coronavirus HKU21
54,1965089,train,Coronavirus HKU15,Coronavirus HKU15
54,40053,train,Corriparta virus,Corriparta virus
54,1330491,train,Cosavirus A,Cosavirus A
54,2003650,train,Cosavirus D,Cosavirus D
54,2003651,train,Cosavirus E,Cosavirus E
54,2003652,train,Cosavirus F,Cosavirus F
54,10243,train,Cowpox virus,Cowpox virus
54,3052518,train,Crimean-Congo hemorrhagic fever orthonairovirus,Crimean-Congo hemorrhagic fever orthonairovirus
54,3052210,train,Cumuto goukovirus,Cumuto goukovirus
54,3052304,train,Cupixi mammarenavirus,Cupixi mammarenavirus
54,1985688,train,Curionopolis curiovirus,Curionopolis curiovirus
54,205895,train,Cypovirus 1,Cypovirus 1
54,205910,train,Cypovirus 15,Cypovirus 15
54,205896,train,Cypovirus 2,Cypovirus 2
54,205899,train,Cypovirus 5,Cypovirus 5
54,3052475,train,Dabieshan orthohantavirus,Dabieshan orthohantavirus
54,195059,train,Datura yellow vein nucleorhabdovirus,Datura yellow vein nucleorhabdovirus
54,2499622,train,Deltaarterivirus hemfev,Deltaarterivirus hemfev
54,1658615,train,Deltaarterivirus pejah,Deltaarterivirus pejah
54,10565,train,Deltapapillomavirus 1,Deltapapillomavirus 1
54,56144,train,Deltapapillomavirus 3,Deltapapillomavirus 3
54,337052,train,Deltapapillomavirus 4,Deltapapillomavirus 4
54,12637,train,Dengue virus,Dengue virus
54,11318,train,Dhori thogotovirus,Dhori thogotovirus
54,3052477,train,Dobrava-Belgrade orthohantavirus,Dobrava-Belgrade orthohantavirus
54,48981,train,Drosophila X virus,Drosophila X virus
54,1094373,train,Drosophila melanogaster sigmavirus,Drosophila melanogaster sigmavirus
54,948741,train,Drosophila obscura sigmavirus,Drosophila obscura sigmavirus
54,38767,train,Duvenhage lyssavirus,Duvenhage lyssavirus
54,12643,train,Ectromelia virus,Ectromelia virus
54,64296,train,Edge Hill virus,Edge Hill virus
54,488317,train,Eggplant mottled dwarf nucleorhabdovirus,Eggplant mottled dwarf nucleorhabdovirus
54,1231903,train,Eilat virus,Eilat virus
54,1987018,train,Ekpoma 1 tibrovirus,Ekpoma 1 tibrovirus
54,1987019,train,Ekpoma 2 tibrovirus,Ekpoma 2 tibrovirus
54,1881950,train,Elapid 1 orthobornavirus,Elapid 1 orthobornavirus
54,64283,train,Entebbe bat virus,Entebbe bat virus
54,138948,train,Enterovirus A,Enterovirus A
54,138949,train,Enterovirus B,Enterovirus B
54,138950,train,Enterovirus C,Enterovirus C
54,138951,train,Enterovirus D,Enterovirus D
54,12064,train,Enterovirus E,Enterovirus E
54,1330520,train,Enterovirus F,Enterovirus F
54,106966,train,Enterovirus G,Enterovirus G
54,310907,train,Enterovirus H,Enterovirus H
54,2040663,train,Enterovirus I,Enterovirus I
54,1330521,train,Enterovirus J,Enterovirus J
54,40054,train,Epizootic hemorrhagic disease virus,Epizootic hemorrhagic disease virus
54,2501964,train,Epsilonarterivirus hemcep,Epsilonarterivirus hemcep
54,2501965,train,Epsilonarterivirus safriver,Epsilonarterivirus safriver
54,40537,train,Epsilonpapillomavirus 1,Epsilonpapillomavirus 1
54,10326,train,Equid alphaherpesvirus 1,Equid alphaherpesvirus 1
54,80341,train,Equid alphaherpesvirus 3,Equid alphaherpesvirus 3
54,39637,train,Equid alphaherpesvirus 8,Equid alphaherpesvirus 8
54,12657,train,Equid gammaherpesvirus 2,Equid gammaherpesvirus 2
54,10371,train,Equid gammaherpesvirus 5,Equid gammaherpesvirus 5
54,201490,train,Equine encephalosis virus,Equine encephalosis virus
54,109270,train,Equine foamy virus,Equine foamy virus
54,129954,train,Equine mastadenovirus A,Equine mastadenovirus A
54,129955,train,Equine mastadenovirus B,Equine mastadenovirus B
54,47000,train,Equine rhinitis A virus,Equine rhinitis A virus
54,312185,train,Erbovirus A,Erbovirus A
54,273810,train,Eriocheir sinensis reovirus,Eriocheir sinensis reovirus
54,3052516,train,Estero Real orthonairovirus,Estero Real orthonairovirus
54,2501969,train,Etaarterivirus ugarco 1,Etaarterivirus ugarco 1
54,40056,train,Eubenangee virus,Eubenangee virus
54,57482,train,European bat 1 lyssavirus,European bat 1 lyssavirus
54,57483,train,European bat 2 lyssavirus,European bat 2 lyssavirus
54,33756,train,European brown hare syndrome virus,European brown hare syndrome virus
54,2083198,train,Everglades virus,Everglades virus
54,1965074,train,Fathead minnow nidovirus 1,Fathead minnow nidovirus 1
54,10334,train,Felid alphaherpesvirus 1,Felid alphaherpesvirus 1
54,11978,train,Feline calicivirus,Feline calicivirus
54,53182,train,Feline foamy virus,Feline foamy virus
54,11673,train,Feline immunodeficiency virus,Feline immunodeficiency virus
54,11768,train,Feline leukemia virus,Feline leukemia virus
54,3052202,train,Ferak feravirus,Ferak feravirus
54,77698,train,Fiji disease virus,Fiji disease virus
54,1978545,train,Fikirini ledantevirus,Fikirini ledantevirus
54,1972612,train,Flanders hapavirus,Flanders hapavirus
54,3052305,train,Flexal mammarenavirus,Flexal mammarenavirus
54,2509284,train,Fly wubeivirus,Fly wubeivirus
54,12110,train,Foot-and-mouth disease virus,Foot-and-mouth disease virus
54,48544,train,Fort Morgan virus,Fort Morgan virus
54,1933185,train,Frijoles phlebovirus,Frijoles phlebovirus
54,3052478,train,Fugong orthohantavirus,Fugong orthohantavirus
54,1978535,train,Fukuoka ledantevirus,Fukuoka ledantevirus
54,3052479,train,Fusong orthohantavirus,Fusong orthohantavirus
54,64307,train,Gadgets Gully virus,Gadgets Gully virus
54,3052393,train,Gamboa orthobunyavirus,Gamboa orthobunyavirus
54,2499678,train,Gammaarterivirus lacdeh,Gammaarterivirus lacdeh
54,333926,train,Gammapapillomavirus 1,Gammapapillomavirus 1
54,333928,train,Gammapapillomavirus 2,Gammapapillomavirus 2
54,333929,train,Gammapapillomavirus 3,Gammapapillomavirus 3
54,333930,train,Gammapapillomavirus 4,Gammapapillomavirus 4
54,333931,train,Gammapapillomavirus 5,Gammapapillomavirus 5
54,59300,train,Getah virus,Getah virus
54,11840,train,Gibbon ape leukemia virus,Gibbon ape leukemia virus
54,186805,train,Goatpox virus,Goatpox virus
54,3052723,train,Golden reptarenavirus,Golden reptarenavirus
54,3052211,train,Gouleako goukovirus,Gouleako goukovirus
54,1972613,train,Gray Lodge hapavirus,Gray Lodge hapavirus
54,204269,train,Great Island virus,Great Island virus
54,2170196,train,Grivet simian foamy virus,Grivet simian foamy virus
54,10406,train,Ground squirrel hepatitis virus,Ground squirrel hepatitis virus
54,3052395,train,Guajara orthobunyavirus,Guajara orthobunyavirus
54,3052396,train,Guama orthobunyavirus,Guama orthobunyavirus
54,3052307,train,Guanarito mammarenavirus,Guanarito mammarenavirus
54,3052397,train,Guaroa orthobunyavirus,Guaroa orthobunyavirus
54,3052480,train,Hantaan orthohantavirus,Hantaan orthohantavirus
54,2003391,train,Harkavirus A,Harkavirus A
54,1972614,train,Hart Park hapavirus,Hart Park hapavirus
54,3052519,train,Hazara orthonairovirus,Hazara orthonairovirus
54,1965093,train,Hedgehog coronavirus 1,Hedgehog coronavirus 1
54,3052223,train,Hendra henipavirus,Hendra henipavirus
54,3052228,train,Hepacivirus A,Hepacivirus A
54,3052236,train,Hepacivirus B,Hepacivirus B
54,3052230,train,Hepacivirus C,Hepacivirus C
54,3052227,train,Hepacivirus D,Hepacivirus D
54,3052235,train,Hepacivirus E,Hepacivirus E
54,3052232,train,Hepacivirus F,Hepacivirus F
54,3052237,train,Hepacivirus G,Hepacivirus G
54,3052229,train,Hepacivirus J,Hepacivirus J
54,3052231,train,Hepacivirus K,Hepacivirus K
54,3052239,train,Hepacivirus L,Hepacivirus L
54,3052234,train,Hepacivirus M,Hepacivirus M
54,3052226,train,Hepacivirus N,Hepacivirus N
54,12092,train,Hepatovirus A,Hepatovirus A
54,1987123,train,Hepatovirus B,Hepatovirus B
54,1987124,train,Hepatovirus C,Hepatovirus C
54,1987125,train,Hepatovirus D,Hepatovirus D
54,1987130,train,Hepatovirus I,Hepatovirus I
54,3052241,train,Herbert herbevirus,Herbert herbevirus
54,11024,train,Highlands J virus,Highlands J virus
54,1980915,train,Hirame novirhabdovirus,Hirame novirhabdovirus
54,2748958,train,Huaiyangshan banyangvirus,Huaiyangshan banyangvirus
54,3052510,train,Hughes orthonairovirus,Hughes orthonairovirus
54,10298,train,Human alphaherpesvirus 1,Human alphaherpesvirus 1
54,10310,train,Human alphaherpesvirus 2,Human alphaherpesvirus 2
54,10335,train,Human alphaherpesvirus 3,Human alphaherpesvirus 3
54,10359,train,Human betaherpesvirus 5,Human betaherpesvirus 5
54,11137,train,Human coronavirus 229E,Human coronavirus 229E
54,290028,train,Human coronavirus HKU1,Human coronavirus HKU1
54,277944,train,Human coronavirus NL63,Human coronavirus NL63
54,10376,train,Human gammaherpesvirus 4,Human gammaherpesvirus 4
54,37296,train,Human gammaherpesvirus 8,Human gammaherpesvirus 8
54,11676,train,Human immunodeficiency virus 1,Human immunodeficiency virus 1
54,11709,train,Human immunodeficiency virus 2,Human immunodeficiency virus 2
54,108098,train,Human mastadenovirus B,Human mastadenovirus B
54,130308,train,Human mastadenovirus E,Human mastadenovirus E
54,130309,train,Human mastadenovirus F,Human mastadenovirus F
54,162145,train,Human metapneumovirus,Human metapneumovirus
54,11250,train,Human orthopneumovirus,Human orthopneumovirus
54,2560525,train,Human orthorubulavirus 2,Human orthorubulavirus 2
54,2560526,train,Human orthorubulavirus 4,Human orthorubulavirus 4
54,145856,train,Human picobirnavirus,Human picobirnavirus
54,1891762,train,Human polyomavirus 1,Human polyomavirus 1
54,1891763,train,Human polyomavirus 2,Human polyomavirus 2
54,11216,train,Human respirovirus 3,Human respirovirus 3
54,1431460,train,Hunnivirus A,Hunnivirus A
54,1167696,train,Ikoma lyssavirus,Ikoma lyssavirus
54,59563,train,Ilheus virus,Ilheus virus
54,3052788,train,Imjin thottimvirus,Imjin thottimvirus
54,1972577,train,Indiana vesiculovirus,Indiana vesiculovirus
54,10995,train,Infectious bursal disease virus,Infectious bursal disease virus
54,11002,train,Infectious pancreatic necrosis virus,Infectious pancreatic necrosis virus
54,11320,train,Influenza A virus,Influenza A virus
54,11520,train,Influenza B virus,Influenza B virus
54,11552,train,Influenza C virus,Influenza C virus
54,1511084,train,Influenza D virus,Influenza D virus
54,3052748,train,Insect shangavirus,Insect shangavirus
54,2501947,train,Iotaarterivirus debrazmo,Iotaarterivirus debrazmo
54,2501948,train,Iotaarterivirus kibreg 1,Iotaarterivirus kibreg 1
54,3052308,train,Ippy mammarenavirus,Ippy mammarenavirus
54,3052765,train,Iranian wheat stripe tenuivirus,Iranian wheat stripe tenuivirus
54,1985689,train,Iriri curiovirus,Iriri curiovirus
54,249583,train,Irkut lyssavirus,Irkut lyssavirus
54,1972573,train,Isfahan vesiculovirus,Isfahan vesiculovirus
54,64291,train,Israel turkey meningoencephalomyelitis virus,Israel turkey meningoencephalomyelitis virus
54,1985690,train,Itacaiunas curiovirus,Itacaiunas curiovirus
54,11746,train,Jaagsiekte sheep retrovirus,Jaagsiekte sheep retrovirus
54,11072,train,Japanese encephalitis virus,Japanese encephalitis virus
54,3052481,train,Jeju orthohantavirus,Jeju orthohantavirus
54,36370,train,Jembrana disease virus,Jembrana disease virus
54,1972615,train,Joinjakaka hapavirus,Joinjakaka hapavirus
54,3052269,train,Jonchet jonvirus,Jonchet jonvirus
54,64309,train,Jugra virus,Jugra virus
54,64299,train,Jutiapa virus,Jutiapa virus
54,64310,train,Kadam virus,Kadam virus
54,104580,train,Kadipiro virus,Kadipiro virus
54,3052404,train,Kaeng Khoi orthobunyavirus,Kaeng Khoi orthobunyavirus
54,3052401,train,Kairi orthobunyavirus,Kairi orthobunyavirus
54,1972616,train,Kamese hapavirus,Kamese hapavirus
54,2499677,train,Kappaarterivirus wobum,Kappaarterivirus wobum
54,122291,train,Kappapapillomavirus 1,Kappapapillomavirus 1
54,10623,train,Kappapapillomavirus 2,Kappapapillomavirus 2
54,3052523,train,Kasokero orthonairovirus,Kasokero orthonairovirus
54,64311,train,Kedougou virus,Kedougou virus
54,3052482,train,Kenkeme orthohantavirus,Kenkeme orthohantavirus
54,1978537,train,Kern Canyon ledantevirus,Kern Canyon ledantevirus
54,3052524,train,Keterah orthonairovirus,Keterah orthonairovirus
54,3052483,train,Khabarovsk orthohantavirus,Khabarovsk orthohantavirus
54,237716,train,Khujand lyssavirus,Khujand lyssavirus
54,3052242,train,Kibale herbevirus,Kibale herbevirus
54,1972595,train,Kimberley ephemerovirus,Kimberley ephemerovirus
54,1972588,train,Klamath tupavirus,Klamath tupavirus
54,394239,train,Koala retrovirus,Koala retrovirus
54,44024,train,Kokobera virus,Kokobera virus
54,1972596,train,Koolpinyah ephemerovirus,Koolpinyah ephemerovirus
54,3052408,train,Koongol orthobunyavirus,Koongol orthobunyavirus
54,1972587,train,Kotonkan ephemerovirus,Kotonkan ephemerovirus
54,44025,train,Koutango virus,Koutango virus
54,1978543,train,Kumasi ledantevirus,Kumasi ledantevirus
54,1755590,train,Kunsagivirus A,Kunsagivirus A
54,33743,train,Kyasanur Forest disease virus,Kyasanur Forest disease virus
54,1972617,train,La Joya hapavirus,La Joya hapavirus
54,38766,train,Lagos bat lyssavirus,Lagos bat lyssavirus
54,3052335,train,Laibin mobatvirus,Laibin mobatvirus
54,2499621,train,Lambdaarterivirus afriporav,Lambdaarterivirus afriporav
54,181667,train,Lambdapapillomavirus 1,Lambdapapillomavirus 1
54,35258,train,Lambdapapillomavirus 2,Lambdapapillomavirus 2
54,1972618,train,Landjia hapavirus,Landjia hapavirus
54,11085,train,Langat virus,Langat virus
54,3052310,train,Lassa mammarenavirus,Lassa mammarenavirus
54,1978540,train,Le Dantec ledantevirus,Le Dantec ledantevirus
54,40057,train,Lebombo virus,Lebombo virus
54,1985698,train,Lettuce big-vein associated varicosavirus,Lettuce big-vein associated varicosavirus
54,1985702,train,Lettuce necrotic yellows cytorhabdovirus,Lettuce necrotic yellows cytorhabdovirus
54,1985703,train,Lettuce yellow mottle cytorhabdovirus,Lettuce yellow mottle cytorhabdovirus
